locus_tag	ftype	length_bp	gene	EC_number	COG	product
AMANMOLG_00368	CDS	435				hypothetical protein
AMANMOLG_00369	CDS	2145			COG0480	Elongation factor G-like protein
AMANMOLG_00370	CDS	1629	sauT	6.2.1.-	COG0318	putative sulfoacetate--CoA ligase
AMANMOLG_00371	CDS	1749	oxc	4.1.1.8	COG0028	Oxalyl-CoA decarboxylase
AMANMOLG_00372	CDS	945	oxyR			putative hydrogen peroxide-inducible genes activator
AMANMOLG_00373	CDS	756	ldtA	2.3.2.-	COG1376	L,D-transpeptidase 1
AMANMOLG_00374	CDS	189				hypothetical protein
AMANMOLG_00375	CDS	1161	hddA	2.7.1.168		D-glycero-alpha-D-manno-heptose 7-phosphate kinase
AMANMOLG_00376	CDS	573	hisB_1	3.1.3.15		Histidine biosynthesis bifunctional protein HisB
AMANMOLG_00377	CDS	660	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
AMANMOLG_00378	CDS	957	rmd	1.1.1.281		GDP-6-deoxy-D-mannose reductase
AMANMOLG_00379	CDS	2058				hypothetical protein
AMANMOLG_00380	CDS	750	glpG	3.4.21.105		Rhomboid protease GlpG
AMANMOLG_00381	CDS	1491				hypothetical protein
AMANMOLG_00382	CDS	243				hypothetical protein
AMANMOLG_00383	CDS	4878	ctpI_1	3.6.3.-	COG0474	putative cation-transporting ATPase I
AMANMOLG_00384	CDS	1197			COG0523	putative protein
AMANMOLG_00385	CDS	285				hypothetical protein
AMANMOLG_00386	CDS	1515				hypothetical protein
AMANMOLG_00387	CDS	2259	ctpB	3.6.3.-	COG2217	Cation-transporting P-type ATPase B
AMANMOLG_00388	CDS	1923			COG3336	putative protein
AMANMOLG_00389	CDS	7539	dltA	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
AMANMOLG_00390	CDS	249				putative protein
AMANMOLG_00391	CDS	1599		6.2.1.-	COG0318	Putative fatty-acid--CoA ligase FadD10
AMANMOLG_00392	CDS	552				putative protein
AMANMOLG_00393	CDS	870		1.-.-.-	COG2175	Putative dioxygenase
AMANMOLG_00394	CDS	1392				hypothetical protein
AMANMOLG_00395	CDS	300				hypothetical protein
AMANMOLG_00396	CDS	549				hypothetical protein
AMANMOLG_00397	CDS	990	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
AMANMOLG_00398	CDS	1698	cysG_1	4.99.1.4		Siroheme synthase
AMANMOLG_00399	CDS	930	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
AMANMOLG_00400	CDS	1407	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
AMANMOLG_00401	CDS	279			COG0526	putative protein
AMANMOLG_00402	CDS	2907	mmpL2_1		COG2409	putative transport protein MmpL2
AMANMOLG_00403	CDS	438	mmpS2			putative transport accessory protein MmpS2
AMANMOLG_00404	CDS	924	serB1	3.1.3.3	COG0560	Phosphoserine phosphatase SerB1
AMANMOLG_00405	CDS	501				hypothetical protein
AMANMOLG_00406	CDS	909	cmaA2	2.1.1.79	COG2230	Cyclopropane mycolic acid synthase 2
AMANMOLG_00407	CDS	1077			COG0204	putative protein
AMANMOLG_00408	CDS	1131			COG0451	putative protein
AMANMOLG_00409	CDS	102				hypothetical protein
AMANMOLG_00410	CDS	237				Putative DNA-binding proteinA
AMANMOLG_00411	CDS	888	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
AMANMOLG_00412	CDS	876				putative protein
AMANMOLG_00413	CDS	843			COG1082	putative protein
AMANMOLG_00414	CDS	933				putative protein
AMANMOLG_00415	CDS	1035	ppx1	3.6.1.11	COG0248	Exopolyphosphatase 1
AMANMOLG_00416	CDS	771				putative protein
AMANMOLG_00417	CDS	717			COG2186	putative HTH-type transcriptional regulator
AMANMOLG_00418	CDS	951				putative protein
AMANMOLG_00419	CDS	330				hypothetical protein
AMANMOLG_00420	CDS	1890		1.1.-.-	COG2303	putative GMC-type oxidoreductase
AMANMOLG_00421	CDS	684	regX3		COG0745	Sensory transduction protein regX3
AMANMOLG_00422	CDS	1233	senX3	2.7.13.3		Sensor-like histidine kinase senX3
AMANMOLG_00423	CDS	771	gpmA	5.4.2.11	COG0588	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
AMANMOLG_00424	CDS	639	argO_1		COG1279	Arginine exporter protein ArgO
AMANMOLG_00425	CDS	552				putative protein
AMANMOLG_00426	CDS	1434	mshA_2	2.4.1.250	COG0438	D-inositol 3-phosphate glycosyltransferase
AMANMOLG_00427	CDS	1317			COG1940	Transcriptional regulator
AMANMOLG_00428	CDS	756		1.-.-.-	COG4221	putative oxidoreductase
AMANMOLG_00429	CDS	1356	lprQ	2.3.2.-	COG1376	L,D-transpeptidase 5
AMANMOLG_00430	CDS	1110	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
AMANMOLG_00431	CDS	525				putative protein
AMANMOLG_00432	CDS	843		3.5.-.-	COG0388	Hydrolase
AMANMOLG_00433	CDS	750				putative protein
AMANMOLG_00434	CDS	675	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
AMANMOLG_00435	CDS	447				putative protein
AMANMOLG_00436	CDS	264				hypothetical protein
AMANMOLG_00437	CDS	600	hbhA			Heparin-binding hemagglutinin
AMANMOLG_00438	CDS	423			COG1396	putative HTH-type transcriptional regulator
AMANMOLG_00439	CDS	1371				hypothetical protein
AMANMOLG_00440	CDS	771				putative HTH-type transcriptional regulator
AMANMOLG_00441	CDS	489				hypothetical protein
AMANMOLG_00442	CDS	285				hypothetical protein
AMANMOLG_00443	CDS	864	pcaA	2.1.1.79	COG2230	Cyclopropane mycolic acid synthase 3
AMANMOLG_00444	CDS	861	umaA	2.1.1.-	COG2230	S-adenosylmethionine-dependent methyltransferase UmaA
AMANMOLG_00445	CDS	861	fadB2	1.1.1.157	COG1250	3-hydroxybutyryl-CoA dehydrogenase
AMANMOLG_00446	CDS	1287	icl	4.1.3.1	COG2224	Isocitrate lyase
AMANMOLG_00447	CDS	795			COG3884	putative protein
AMANMOLG_00448	CDS	1425	ramB		COG1396	HTH-type transcriptional regulator RamB
AMANMOLG_00449	CDS	573				hypothetical protein
AMANMOLG_00450	CDS	294				hypothetical protein
AMANMOLG_00451	CDS	1395	lpdC	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
AMANMOLG_00452	CDS	570				hypothetical protein
AMANMOLG_00453	CDS	279				hypothetical protein
AMANMOLG_00454	CDS	492				hypothetical protein
AMANMOLG_00455	CDS	1524		1.2.1.3	COG1012	putative aldehyde dehydrogenase
AMANMOLG_00456	CDS	2031				hypothetical protein
AMANMOLG_00457	CDS	915				Putative enoyl-CoA hydratase EchA13
AMANMOLG_00458	CDS	447				hypothetical protein
AMANMOLG_00459	CDS	231				hypothetical protein
AMANMOLG_00460	CDS	324				hypothetical protein
AMANMOLG_00461	CDS	1557				putative PPE family protein PPE20
AMANMOLG_00462	CDS	762				hypothetical protein
AMANMOLG_00463	CDS	417	mmpS4_1			Siderophore export accessory protein MmpS4
AMANMOLG_00464	CDS	2904	mmpL4		COG2409	Siderophore exporter MmpL4
AMANMOLG_00465	CDS	1296				hypothetical protein
AMANMOLG_00466	CDS	732				hypothetical protein
AMANMOLG_00467	CDS	1284	ufaA1	2.1.1.-	COG2230	Tuberculostearic acid methyltransferase UfaA1
AMANMOLG_00468	CDS	537				hypothetical protein
AMANMOLG_00469	CDS	564	sigK		COG1595	ECF RNA polymerase sigma factor SigK
AMANMOLG_00470	CDS	699	rskA			Anti-sigma-K factor RskA
AMANMOLG_00471	CDS	558				hypothetical protein
AMANMOLG_00472	CDS	1413				putative PPE family protein PPE10
AMANMOLG_00473	CDS	429				putative protein
AMANMOLG_00474	CDS	1623	groEL2		COG0459	60 kDa chaperonin 2
AMANMOLG_00475	CDS	936				hypothetical protein
AMANMOLG_00476	CDS	1179	moaE2_1	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase 2
AMANMOLG_00477	CDS	696	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
AMANMOLG_00478	CDS	861				hypothetical protein
AMANMOLG_00479	CDS	2187	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
AMANMOLG_00480	CDS	654				hypothetical protein
AMANMOLG_00481	CDS	1152		6.3.2.2	COG2170	Putative glutamate--cysteine ligase 2
AMANMOLG_00482	CDS	723	sodC	1.15.1.1	COG2032	Superoxide dismutase [Cu-Zn]
AMANMOLG_00483	CDS	474				hypothetical protein
AMANMOLG_00484	CDS	309				hypothetical protein
AMANMOLG_00485	CDS	594	def	3.5.1.88	COG0242	Peptide deformylase
AMANMOLG_00486	CDS	909				hypothetical protein
AMANMOLG_00487	CDS	876	xthA	3.1.11.2	COG0708	Exodeoxyribonuclease III
AMANMOLG_00488	CDS	444				hypothetical protein
AMANMOLG_00489	CDS	4620	ctpI_2	3.6.3.-	COG0474	putative cation-transporting ATPase I
AMANMOLG_00490	CDS	276				hypothetical protein
AMANMOLG_00491	CDS	1644	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
AMANMOLG_00492	CDS	828	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
AMANMOLG_00493	CDS	630				hypothetical protein
AMANMOLG_00494	CDS	342				hypothetical protein
AMANMOLG_00495	CDS	1497				hypothetical protein
AMANMOLG_00496	CDS	1503	lpqL	3.4.11.1	COG2234	putative lipoprotein aminopeptidase LpqL
AMANMOLG_00497	CDS	759	thiG	2.8.1.10	COG2022	Thiazole synthase
AMANMOLG_00498	CDS	207				hypothetical protein
AMANMOLG_00499	CDS	1023	thiO	1.4.3.19	COG0665	Glycine oxidase
AMANMOLG_00500	CDS	669	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
AMANMOLG_00501	CDS	594	mutT3	3.6.1.55	COG0494	Putative 8-oxo-dGTP diphosphatase 3
AMANMOLG_00502	CDS	1320				hypothetical protein
AMANMOLG_00503	CDS	987				hypothetical protein
AMANMOLG_00504	CDS	2253	pknG	2.7.11.1	COG0515	Serine/threonine-protein kinase PknG
AMANMOLG_00505	CDS	1158	ackA	2.7.2.1	COG0282	Acetate kinase
AMANMOLG_00506	CDS	2073	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
AMANMOLG_00507	CDS	1011	fgd1_1	1.1.98.2	COG2141	F420-dependent glucose-6-phosphate dehydrogenase
AMANMOLG_00508	CDS	819	gloB_1	3.1.2.6		Hydroxyacylglutathione hydrolase
AMANMOLG_00509	CDS	4209				hypothetical protein
AMANMOLG_00510	CDS	1206		6.2.1.-	COG0318	Long-chain-fatty-acid--AMP ligase FadD30
AMANMOLG_00511	CDS	429	mmpS4_2			Siderophore export accessory protein MmpS4
AMANMOLG_00512	CDS	2877	mmpL1		COG2409	putative transport protein MmpL1
AMANMOLG_00513	CDS	372				hypothetical protein
AMANMOLG_00514	CDS	1188	mmgC_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
AMANMOLG_00515	CDS	1230	dap_1	3.4.11.19		D-aminopeptidase
AMANMOLG_00516	CDS	642				hypothetical protein
AMANMOLG_00517	CDS	369				hypothetical protein
AMANMOLG_00518	CDS	417				hypothetical protein
AMANMOLG_00519	CDS	405				hypothetical protein
AMANMOLG_00520	CDS	720				hypothetical protein
AMANMOLG_00521	CDS	987				hypothetical protein
AMANMOLG_00522	CDS	192				hypothetical protein
AMANMOLG_00523	CDS	1413	norW	1.18.1.-		Nitric oxide reductase FlRd-NAD(+) reductase
AMANMOLG_00524	CDS	1221	metZ	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
AMANMOLG_00525	CDS	381				hypothetical protein
AMANMOLG_00526	CDS	1260	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
AMANMOLG_00527	CDS	1332				putative PPE family protein PPE32
AMANMOLG_00528	CDS	3258			COG2771	Putative HTH-type transcriptional regulator
AMANMOLG_00529	CDS	1278	hmp_1	1.14.12.17		Flavohemoprotein
AMANMOLG_00530	CDS	2547	clpB		COG0542	Chaperone protein ClpB
AMANMOLG_00531	CDS	855				hypothetical protein
AMANMOLG_00532	CDS	540	pyrE_1	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
AMANMOLG_00533	CDS	909				hypothetical protein
AMANMOLG_00534	CDS	651	trmH	2.1.1.34		tRNA (guanosine(18)-2'-O)-methyltransferase
AMANMOLG_00535	CDS	216	secE2		COG3360	Calcium dodecin
AMANMOLG_00536	CDS	903	cutM	1.2.5.3		Carbon monoxide dehydrogenase medium chain
AMANMOLG_00537	CDS	480	coxS	1.2.5.3		Carbon monoxide dehydrogenase small chain
AMANMOLG_00538	CDS	2400	cutL	1.2.5.3		Carbon monoxide dehydrogenase large chain
AMANMOLG_00539	CDS	756				hypothetical protein
AMANMOLG_00540	CDS	594	pucB		COG2068	Purine catabolism protein PucB
AMANMOLG_00541	CDS	897				hypothetical protein
AMANMOLG_00542	CDS	603				hypothetical protein
AMANMOLG_00543	CDS	1221				hypothetical protein
AMANMOLG_00544	CDS	390				hypothetical protein
AMANMOLG_00545	CDS	594				hypothetical protein
AMANMOLG_00546	CDS	1131				hypothetical protein
AMANMOLG_00547	CDS	684			COG0586	putative membrane protein
AMANMOLG_00548	CDS	1035	fba	4.1.2.13	COG0191	Fructose-bisphosphate aldolase
AMANMOLG_00549	CDS	1383			COG2239	Magnesium transporter MgtE
AMANMOLG_00550	CDS	828				hypothetical protein
AMANMOLG_00551	CDS	405				hypothetical protein
AMANMOLG_00552	CDS	780	rip2		COG1994	Putative zinc metalloprotease Rip2
AMANMOLG_00553	CDS	648				hypothetical protein
AMANMOLG_00554	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
AMANMOLG_00555	CDS	645				hypothetical protein
AMANMOLG_00556	CDS	9813				hypothetical protein
AMANMOLG_00557	CDS	552				hypothetical protein
AMANMOLG_00558	CDS	381	hspR		COG0789	Putative heat shock protein HspR
AMANMOLG_00559	CDS	1188	dnaJ1		COG0484	Chaperone protein DnaJ 1
AMANMOLG_00560	CDS	708	grpE		COG0576	Protein GrpE
AMANMOLG_00561	CDS	1878	dnaK_1		COG0443	Chaperone protein DnaK
AMANMOLG_00562	CDS	660				hypothetical protein
AMANMOLG_00563	CDS	654				hypothetical protein
AMANMOLG_00564	CDS	813				hypothetical protein
AMANMOLG_00565	CDS	1464	ansP2		COG1113	L-asparagine permease 2
AMANMOLG_00566	CDS	417				hypothetical protein
AMANMOLG_00567	CDS	561				hypothetical protein
AMANMOLG_00568	CDS	1482	iniC		COG0699	Isoniazid-induced protein IniC
AMANMOLG_00569	CDS	1923	iniA		COG0699	Isoniazid-induced protein IniA
AMANMOLG_00570	CDS	1440	iniB			Isoniazid-induced protein IniB
AMANMOLG_00571	CDS	540				hypothetical protein
AMANMOLG_00572	CDS	2451				hypothetical protein
AMANMOLG_00573	CDS	2649				hypothetical protein
AMANMOLG_00574	CDS	1290	aspC_1	2.6.1.1	COG0436	putative aspartate aminotransferase
AMANMOLG_00575	CDS	1098	bioB	2.8.1.6	COG0502	Biotin synthase
AMANMOLG_00576	CDS	240				putative protein
AMANMOLG_00577	CDS	666				putative protein
AMANMOLG_00578	CDS	1341				putative inactive lipase
AMANMOLG_00579	CDS	711				hypothetical protein
AMANMOLG_00580	CDS	1050	nadA	2.5.1.72	COG0379	Quinolinate synthase A
AMANMOLG_00581	CDS	1587	nadB	1.4.3.16	COG0029	L-aspartate oxidase
AMANMOLG_00582	CDS	858	nadC	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
AMANMOLG_00583	CDS	759				hypothetical protein
AMANMOLG_00584	CDS	411				hypothetical protein
AMANMOLG_00585	CDS	1335	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
AMANMOLG_00586	CDS	1143	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
AMANMOLG_00587	CDS	633	hisB_2	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
AMANMOLG_00588	CDS	621	hisH	4.3.2.10		Imidazole glycerol phosphate synthase subunit HisH
AMANMOLG_00589	CDS	735	priA_1	5.3.1.16	COG0106	Phosphoribosyl isomerase A
AMANMOLG_00590	CDS	813	impA	3.1.3.25	COG0483	putative inositol 1-monophosphatase ImpA
AMANMOLG_00591	CDS	804	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
AMANMOLG_00592	CDS	348	hisI	3.5.4.19	COG0139	Phosphoribosyl-AMP cyclohydrolase
AMANMOLG_00593	CDS	1083	chaA		COG0387	Sodium-potassium/proton antiporter ChaA
AMANMOLG_00594	CDS	465	bcpB	1.11.1.15	COG1225	Putative peroxiredoxin
AMANMOLG_00595	CDS	1551	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
AMANMOLG_00596	CDS	660				hypothetical protein
AMANMOLG_00597	CDS	819	trpC	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
AMANMOLG_00598	CDS	1266	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
AMANMOLG_00599	CDS	813	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
AMANMOLG_00600	CDS	1410	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
AMANMOLG_00601	CDS	396				hypothetical protein
AMANMOLG_00602	CDS	399				hypothetical protein
AMANMOLG_00603	CDS	1419	pyk	2.7.1.40	COG0469	Pyruvate kinase
AMANMOLG_00604	CDS	921	tesB_1	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
AMANMOLG_00605	CDS	1455	lysX_1		COG1190	Lysylphosphatidylglycerol biosynthesis bifunctional protein LysX
AMANMOLG_00606	CDS	1731			COG1132	putative ABC transporter ATP-binding/permease protein
AMANMOLG_00607	CDS	1584	cydD		COG4988	ATP-binding/permease protein CydD
AMANMOLG_00608	CDS	1041	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
AMANMOLG_00609	CDS	1458	appC	7.1.1.3	COG1271	Cytochrome bd-II ubiquinol oxidase subunit 1
AMANMOLG_00610	CDS	570				hypothetical protein
AMANMOLG_00611	CDS	1257	cya	4.6.1.1	COG2114	Adenylate cyclase
AMANMOLG_00612	tRNA	77				tRNA-Leu(caa)
AMANMOLG_00613	CDS	627	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
AMANMOLG_00614	CDS	1209				hypothetical protein
AMANMOLG_00615	CDS	492				hypothetical protein
AMANMOLG_00616	CDS	2712	polA	2.7.7.7	COG0258	DNA polymerase I
AMANMOLG_00617	CDS	1446	rpsA		COG0539	30S ribosomal protein S1
AMANMOLG_00618	CDS	1224	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
AMANMOLG_00619	CDS	444				hypothetical protein
AMANMOLG_00620	CDS	2277	uvrB		COG0556	UvrABC system protein B
AMANMOLG_00621	CDS	1416				putative multidrug-efflux transporter
AMANMOLG_00622	CDS	1569				hypothetical protein
AMANMOLG_00623	CDS	261				hypothetical protein
AMANMOLG_00624	CDS	441			COG0589	Universal stress protein
AMANMOLG_00625	CDS	795	gloB_2	3.1.2.6		Hydroxyacylglutathione hydrolase
AMANMOLG_00626	CDS	2943	uvrA		COG0178	UvrABC system protein A
AMANMOLG_00627	CDS	258				hypothetical protein
AMANMOLG_00628	CDS	1470				hypothetical protein
AMANMOLG_00629	CDS	3336	lysX_2		COG1190	Lysylphosphatidylglycerol biosynthesis bifunctional protein LysX
AMANMOLG_00630	CDS	522	infC		COG0290	Translation initiation factor IF-3
AMANMOLG_00631	CDS	195	rpmI		COG0291	50S ribosomal protein L35
AMANMOLG_00632	CDS	390	rplT		COG0292	50S ribosomal protein L20
AMANMOLG_00633	CDS	783	aviRb	2.1.1.208		23S rRNA (uridine(2479)-2'-O)-methyltransferase
AMANMOLG_00634	CDS	1056				hypothetical protein
AMANMOLG_00635	CDS	933				hypothetical protein
AMANMOLG_00636	CDS	951				hypothetical protein
AMANMOLG_00637	CDS	807				hypothetical protein
AMANMOLG_00638	CDS	1059	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
AMANMOLG_00639	CDS	2496	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
AMANMOLG_00640	tRNA	93				tRNA-Pro(ggg)
AMANMOLG_00641	CDS	1059	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
AMANMOLG_00642	CDS	1215	argJ		COG1364	Arginine biosynthesis bifunctional protein ArgJ
AMANMOLG_00643	CDS	885	argB	2.7.2.8	COG0548	Acetylglutamate kinase
AMANMOLG_00644	CDS	1203	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
AMANMOLG_00645	CDS	924	argF	2.1.3.3	COG0078	Ornithine carbamoyltransferase
AMANMOLG_00646	CDS	513	argR		COG1438	Arginine repressor
AMANMOLG_00647	CDS	1197	argG	6.3.4.5	COG0137	Argininosuccinate synthase
AMANMOLG_00648	CDS	1413	argH	4.3.2.1	COG0165	Argininosuccinate lyase
AMANMOLG_00649	CDS	1062		2.3.1.-	COG3424	Polyketide synthase-like Pks10
AMANMOLG_00650	CDS	6381		2.3.1.41		Phenolphthiocerol synthesis polyketide synthase type I Pks15/1
AMANMOLG_00651	CDS	4809		2.3.1.41		Phenolphthiocerol synthesis polyketide synthase type I Pks15/1
AMANMOLG_00652	CDS	1533	pks1_1			Putative inactive phenolphthiocerol synthesis polyketide synthase type I Pks1
AMANMOLG_00653	CDS	3054		2.3.1.41		Phenolphthiocerol synthesis polyketide synthase type I Pks15/1
AMANMOLG_00654	CDS	1062		2.3.1.-	COG3424	Alpha-pyrone synthesis polyketide synthase-like Pks11
AMANMOLG_00655	CDS	1311		1.14.-.-	COG2124	Putative cytochrome P450 139
AMANMOLG_00656	CDS	1776	ettA_1		COG0488	Energy-dependent translational throttle protein EttA
AMANMOLG_00657	CDS	348				hypothetical protein
AMANMOLG_00658	CDS	441				hypothetical protein
AMANMOLG_00659	CDS	1332	ttuB			Putative tartrate transporter
AMANMOLG_00660	CDS	933			COG1305	putative protein
AMANMOLG_00661	CDS	657				hypothetical protein
AMANMOLG_00662	CDS	147				hypothetical protein
AMANMOLG_00663	CDS	735	cmr		COG0664	HTH-type transcriptional regulator Cmr
AMANMOLG_00664	CDS	546				hypothetical protein
AMANMOLG_00665	CDS	549	resA_1			Thiol-disulfide oxidoreductase ResA
AMANMOLG_00666	CDS	909				hypothetical protein
AMANMOLG_00667	CDS	1122	acdA_1	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
AMANMOLG_00668	CDS	825				hypothetical protein
AMANMOLG_00669	CDS	996	moaA_1			GTP 3',8-cyclase
AMANMOLG_00670	CDS	849				hypothetical protein
AMANMOLG_00671	CDS	2997	menE_1	6.2.1.26		2-succinylbenzoate--CoA ligase
AMANMOLG_00672	CDS	225				hypothetical protein
AMANMOLG_00673	CDS	624				hypothetical protein
AMANMOLG_00674	CDS	681				hypothetical protein
AMANMOLG_00675	CDS	768	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
AMANMOLG_00676	CDS	612		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
AMANMOLG_00677	CDS	1266	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
AMANMOLG_00678	CDS	384	lprJ_1			Putative lipoprotein LprJ
AMANMOLG_00679	CDS	753				hypothetical protein
AMANMOLG_00680	CDS	1062		3.1.3.21	COG0647	D,L-glycerol 3-phosphate phosphatase
AMANMOLG_00681	CDS	177				hypothetical protein
AMANMOLG_00682	CDS	807	tlyA	2.1.1.226	COG1189	16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
AMANMOLG_00683	CDS	924	ppnK	2.7.1.23	COG0061	NAD kinase
AMANMOLG_00684	CDS	1764	recN		COG0497	DNA repair protein RecN
AMANMOLG_00685	CDS	1176				hypothetical protein
AMANMOLG_00686	CDS	945	mctB			Copper transporter MctB
AMANMOLG_00687	CDS	1761	pyrG	6.3.4.2	COG0504	CTP synthase
AMANMOLG_00688	CDS	540	act	3.-.-.-		Methanol dehydrogenase activator
AMANMOLG_00689	CDS	936	xerD		COG4974	Tyrosine recombinase XerD
AMANMOLG_00690	CDS	1365				putative protein
AMANMOLG_00691	CDS	162				hypothetical protein
AMANMOLG_00692	CDS	702	trmR	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
AMANMOLG_00693	CDS	1671	cycA		COG1113	D-serine/D-alanine/glycine transporter
AMANMOLG_00694	CDS	1158				PPE family protein PPE26
AMANMOLG_00695	CDS	1185				hypothetical protein
AMANMOLG_00696	CDS	240				hypothetical protein
AMANMOLG_00697	CDS	168				hypothetical protein
AMANMOLG_00698	CDS	1461	bicA		COG0659	Bicarbonate transporter BicA
AMANMOLG_00699	CDS	864			COG1192	putative protein
AMANMOLG_00700	CDS	837	scpA		COG1354	Segregation and condensation protein A
AMANMOLG_00701	CDS	696	scpB			Segregation and condensation protein B
AMANMOLG_00702	CDS	762		5.4.99.-	COG1187	putative RNA pseudouridine synthase
AMANMOLG_00703	CDS	693	cmk	2.7.4.25	COG0283	Cytidylate kinase
AMANMOLG_00704	CDS	1392	der		COG1160	GTPase Der
AMANMOLG_00705	CDS	804	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
AMANMOLG_00706	CDS	915	mmgB	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
AMANMOLG_00707	CDS	831	kynB	3.5.1.9		Kynurenine formamidase
AMANMOLG_00708	CDS	318				hypothetical protein
AMANMOLG_00709	CDS	819	kce	2.3.1.247	COG3246	3-keto-5-aminohexanoate cleavage enzyme
AMANMOLG_00710	CDS	780	ttgV_1			HTH-type transcriptional regulator TtgV
AMANMOLG_00711	CDS	108				hypothetical protein
AMANMOLG_00712	tRNA	75				tRNA-Pro(ggg)
AMANMOLG_00713	CDS	390	vapC3_1	3.1.-.-	COG4113	Ribonuclease VapC3
AMANMOLG_00714	CDS	228				Putative antitoxin VapB12
AMANMOLG_00715	CDS	1485				hypothetical protein
